id,input,output,remark
84976,Balipatha,बलिप्रथअ,normal
855130,Bakultal,बकुलतअल,normal
855221,Bakutai,बकुटै,normal
879509,Balbolia,बलबोलीअ,normal
880752,Baleedpally,बअलीदपल्ली,normal
881709,Balhansh,बअलहंस,normal
88326,Bagrekasa,बगरेकअसअ,normal
883548,Balijole,बअलिजोले,normal
883890,Balikukhari,बअलीकुखअरी,normal
1110532,Balapukuri,बलपुकुरी,normal
1230605,Bagavda,बअगवदअ,normal
1230614,Baghnibhawar,बअघनीभअवअर,normal
1230649,Bajyathanda,बैजयथंडअ,normal
1230657,Baknakhurd,बकनखुर्द,normal
1230670,Balajithanda,बलजितंडअ,normal
1346344,Bagichhoti,बगीचोटि,normal
1388691,Bahuvdesiya,बहुवडेसियअ,normal
1456484,Bahrian,बहरीअं,normal
855120,Bakulipara,बकुलिपअरअ,normal
972225,Bagisapara,बगिसपअरअ,normal
10451,Bagilo,बगिलो,normal
1524995,Baiyappanahali,बैयप्पनहल्ली,normal
292889,Balawantrao,बलवंतरअव,normal
675176,Baldeb,बलदेब,normal
1231267,Balakpodi,बअलकपोड़ि,normal
828937,Bahumantvi,बहुमंतवी,normal
829167,Bahuskata,बहसकतअ,normal
829704,Baichidanga,बेचिदंगअ,normal
829954,Baidhmara,बैडमअरअ,normal
832416,Bainlo,बैङ्लो,normal
832589,Baintgoorie,बेंतगुरिए,normal
832917,Bairagpura,बैरअगपुरअ,normal
833510,Bairimala,बैरीमलअ,normal
684315,Oup,ोूप,normal
1232632,Dastagiripally,दस्तगीरीपल्ली,normal
886699,Ballamukha,बलमुखअ,normal
887110,Ballhopur,बल्लोपुर,normal
887288,Ballihari,बलिहअरी,normal
890093,Balsiddh,बअलसिद्ध,normal
1345237,Barahada,बरहदअ,normal
1346392,Bannavagaon,बणअवैगअओं,normal
900358,Banashpee,बनष्पी,normal
900426,Banashuria,बअणअसुरिअ,normal
900432,Banashyan,बअनश्यन,normal
901080,Banchavita,बंचवितअ,normal
1384965,Banraka,बनरअकअ,normal
901568,Bandagachi,बन्दगअची,normal
902560,Bandarputa,बंदरपूतअ,normal
1418550,Bandarvandlapalle,बंदरवअंडलअपल्ले,normal
902565,Bandarsindari,बअंदरसिंदरी,normal
903118,Bandgacha,बंदगअचअ,normal
903313,Bandhaduar,बन्धअदुअर,normal
903798,Bandhardih,बअंधअरडीह,normal
904068,Bandhkhala,बँधखलअ,normal
923235,Bansbotey,बँसबोटे,normal
924046,Banshitanr,बंशितंर,normal
924100,Banshraji,बंशरअजी,normal
1241235,Balnaik,बअलनेक,normal
185492,Baloowas,बलूवअस,normal
1230756,Bandalemur,बंदलेमूर,normal
1230760,Bandanpally,बंदनपल्ली,normal
1230761,Bandavath,बैंडविथ,normal
1230763,Bandhakhadak,बअंधअखअदक,normal
1230782,Bangarigudem,बंगरीगुडेम,normal
1230783,Bangarikunta,बंगरिकुंटअ,normal
1230804,Bapanbaithanda,बअपनबैठंडअ,normal
1230805,Bapancheruvu,बपंचेरुवु,normal
187336,Bangakata,बअंगकतअ,normal
2071704,Banapoor,बअनपुर,normal
323472,Banraji,बनर्जी,normal
678915,Banmaja,बनमअजअ,normal
80845,Bandode,बंदोड़े,normal
826169,Bankatiguda,बनकटीगुड़अ,normal
890255,Baltharawa,बलथरवअ,normal
891664,Balundii,बलुंदी,normal
897198,Bamuntore,बमनटोरे,normal
897273,Bamwarala,बंवरलअ,normal
897726,Banabhuin,बनअबहुएँ,normal
898093,Banainiyan,बनैनियअं,normal
898241,Banakoot,बनकोट,normal
904478,Bandhushant,बंधुशअन्त,normal
904488,Bandhvad,बँधवअद,normal
907022,Bangaao,बंगअओ,normal
907139,Bangaigoan,बंगअइगॉन,normal
907745,Bangalijhora,बंगलीझोरअ,normal
915782,Bankeganw,बअंकेगअंव,normal
916715,Bankubhanga,बअंकुभंगअ,normal
917980,Banoundi,बनौन्दि,normal
925930,Bantargali,बंटरगली,normal
927428,Banungaon,बनूंगअओं,normal
928312,Baokhungri,बौखुंगरी,normal
928401,Baour,बअयर,normal
929289,Bapathar,बअपअथर,normal
934937,Baraduar,बरदुआर,normal
935245,Baraghatu,बअरअघअतु,normal
936005,Baraigi,बरैगी,normal
10530,Baraiguda,बरअईगुड़अ,normal
1346375,Bamboi,बम्बोई,normal
1346383,Bangadori,बअंगडोरी,normal
1412569,Ballireddypalem,बलिरेड्डीपअलेम,normal
303104,Bansora,बंसोरअ,normal
1241237,Balyathanda,बअल्यठण्डअ,normal
1241238,Bamlanayk,बमलनअयक,normal
1289733,Balramsigh,बलरअमसिंह,normal
458695,Banshibadan,बंशीबदन,normal
893716,Bamahaur,बम्हौर,normal
894210,Bamankuwa,बअमनकुवअ,normal
894391,Bamaripara,बमरीपअरअ,normal
894829,Bamblema,बमब्लेम,normal
895775,Bamihati,बमिहअती,normal
896018,Bamnamaldur,बअमनअमल्डूर,normal
896311,Bamongoria,बअमणगोरिअ,normal
896946,Bamundowa,बमुन्डोवअ,normal
930330,Bappiya,बअप्पीय,normal
934022,Baraamjhore,बरअमझोरे,normal
400340,Ballavepur,बल्लवपुर,normal
584171,BarBeQ,बर्बेक,normal
1231269,Bandlimal,बन्डलीमअल,normal
910433,Bangarkota,बअंगरकोटअ,normal
911279,Banglagaon,बंगलगअओं,normal
911292,Banglajhora,बंगलअझोरअ,normal
912001,Bangurgram,बंगुरग्रअम,normal
912028,Bangurupada,बंगुरुपअड़अ,normal
912857,Banibhusandapur,बनइभुसंदपुर,normal
912950,Banijharan,बअनिझरण,normal
913365,Banisole,बनिसोले,normal
913641,Banizorhat,बनिजोरहट,normal
684437,Atowar,टॉवर,normal
938975,Barasakdal,बरसकदल,normal
939011,Barasari,बरसरि,normal
939166,Baraset,बरसत,normal
1234660,Bariyafali,बरियअफली,normal
940694,Barbanshi,बअरबंशी,normal
940740,Barbaradi,बरबरदी,normal
941572,Barbotey,बअरबोटय,normal
1241426,Barajhola,बअरझोलअ,normal
941922,Bardabilli,बरदअबिल्ली,normal
1253166,Barvadpada,बरवअड़पडअ,normal
942124,Bardanra,बअर्डर,normal
942740,Bardodhi,बअरदोधी,normal
943176,Bareigoda,बरिगोडअ,normal
960543,Basapara,बसपअरअ,normal
961439,Basavalinganadoddi,बसवलिंगनअडोड्डी,normal
962804,Basavshree,बसवश्री,normal
962884,Basaweshvara,बसवेश्वर,normal
964798,Basharkhola,बशरकौलअ,normal
1345239,Barank,बरअक,normal
1366276,Bashehri,बषेहरि,normal
1399698,Baraitala,बरअइटलअ,normal
1442525,Barochawki,बरोचौकी,normal
1484657,Basurchak,बसुरचक,normal
810933,Barigelapally,बरिगेलअपल्ली,normal
969625,Bastom,बस्तों,normal
1345240,Barauki,बरौकी,normal
1212461,Bascilica,बैसिलिकअ,normal
1230835,Bardgaon,बरदगअओं,normal
1230852,Baridipada,बअरिदीपअड़अ,normal
1230857,Bariyavagha,बरियअवघअ,normal
1230860,Barkathpally,बरकतपल्ली,normal
1230862,Barkelkhurd,बरकेलखुर्द,normal
1230863,Barkhandhiya,बरखंडियअ,normal
1230911,Basthepur,बस्तेपुर,normal
1345257,Barwakhad,बरवकहड,normal
1346403,Bardoh,बरडोह,normal
1346404,Bardtaha,बरदतः,normal
1346416,Baruliya,बअरोलियअ,normal
1346428,Basuchakri,बअसूचकरि,normal
1438628,Batasho,बतअशो,normal
411253,Basre,बसरे,normal
616308,Basavannappa,बसवण्णअप्पे,normal
617382,Basunatary,बसुनतअरय,normal
92727,Baswappa,बसवप्पअ,normal
936258,Barajibi,बरजीबी,normal
936504,Barakarma,बअरकर्मअ,normal
936739,Barakitand,बड़कीटअंड़,normal
937167,Baramaigachi,बरमअईगअची,normal
937197,Baramangwa,बरमंगवअ,normal
937729,Baranachina,बरनअचिनअ,normal
937908,Baranegui,बरनेगी,normal
938687,Barapathing,बरपतिंग,normal
943661,Barenti,बअरेंटी,normal
943812,Barevala,बरवअलअ,normal
944797,Bargorah,बअरगोरः,normal
945327,Barhabansh,बढअबअंश,normal
946210,Barhragram,बअरहरअग्रअम,normal
947560,Barinja,बरिन्जअ,normal
947827,Barishah,बअरिशः,normal
948152,Barjagupur,बअरजगुपुर,normal
948579,Barkaganw,बरकअगअंव,normal
952742,Barogarh,बैरअगढ़,normal
952844,Barokodali,बरोकोदली,normal
952846,Barokorar,बरोकोरर,normal
953134,Baropodhra,बअरोपोधरअ,normal
953175,Barosakdal,बरोसअकदल,normal
953185,Barosoul,बरोसोउल,normal
953389,Barpahari,बरपहरि,normal
954187,Barror,बर्रअ,normal
954374,Barsamudra,बरसमुद्रअ,normal
954443,Barsandha,बरसंधअ,normal
956019,Baruahulla,बरुआहुलअ,normal
957521,Barzpara,बरजपअरअ,normal
10559,Barnarakala,बरनअरकअलअ,normal
109576,Barapole,बरपोले,normal
1112188,Barkhedanayak,बरखेडअनअयक,normal
1412584,Barnne,बरनने,normal
1412588,Barrons,बर्रोस,normal
971276,Baswannapally,बसवन्नअपल्ली,normal
972225,Batamur,बअतमुर,normal
972375,Batarhat,बतरहअट,normal
973255,Bathangachi,बतंगचि,normal
973279,Bathapar,बथपर,normal
948597,Barkagon,बरकअगों,normal
949511,Barkhambil,बर्खअबिल,normal
950594,Barmakhibaha,बरमखिबअहअ,normal
950617,Barmamro,बर्मअमृओँ,normal
950861,Barmaroi,बरमरोई,normal
951039,Barmhdev,बरमहदेव,normal
951535,Barnalikuchi,बर्नअलिकुचि,normal
951691,Barnerberg,बर्नरबर्ग,normal
952110,Barobadha,बरोबदअ,normal
952121,Barobhadha,बअरोभअधअ,normal
952622,Barodanga,बरोडअंगअ,normal
952741,Barogar,बेरोगअर,normal
684438,Atower,आटोवेर,normal
958606,Behlima,बेहलीम,normal
978288,Bavanandapur,बअवनंदपुर,normal
978885,Bavimane,बविमअने,normal
979993,Bawaipally,बवईपल्ली,normal
980881,Baxiganj,बसीगंज,normal
981888,Baysi,बेसी,normal
1232641,Palwani,पलवअणी,normal
974607,Batnaur2,बअतनौर2,alphanum
1139867,Battalla,बटतल्लअ,normal
1241255,Bazarkottur,बजअरकोट्टूर,normal
1241257,Beervelly,बिरवेल्ली,normal
1234698,Beechrajpally,बीचरअजपल्ली,normal
190538,Battuvanithanda,बटुवअनीठंडअ,normal
973954,Bathuabari,बथुआबरी,normal
1345274,Bejeura,बेजेऊरअ,normal
974133,Batiapara,बतिअपरअ,normal
974470,Batlan,बतलअन,normal
1231018,Berinari,बेरिनअरी,normal
1231019,Berlakala,बेरलअकअलअ,normal
1231020,Bermoti,बेरमोति,normal
549148,Begawade,बेगवअड़े,normal
988555,Bedarakoppa,बेदअरअकोप्पअ,normal
988600,Bedasagaon,बदसगअओं,normal
1346436,Bavojithanda,बवोजितंडअ,normal
1346451,Bemdul,बंडल,normal
1477550,Baxitulsipali,बसीतुलसीपली,normal
988901,Bedhipeth,बेधिपथ,normal
989405,Bedinga,बेडिंग,normal
989505,Bedkuwa,बड़कुवअ,normal
992654,Beersetigudem,बीरसेटीगुडेम,normal
992687,Beershebha,बीरसेभअ,normal
993479,Begarkuthi,बेगरकुठि,normal
1499421,Batou,बअतो,normal
1001741,Bellathi,बेलथि,normal
1002093,Bellipal,बेल्लीपअल,normal
1002840,Belpulur,बेलपुलुर,normal
1003245,Belthorada,बैठोरअडअ,normal
1004030,Belware,बेलवअरे,normal
1004601,Benachigere,बेनचिगरे,normal
1094529,Batkuchi,बटकुचि,normal
1230918,Battapally,बअत्तअपल्ली,normal
1230935,Bavidad,बविदड,normal
1230954,Bederwadi,बेडेरवअदी,normal
1230964,Beekyathanda,बिख्यअतंडअ,normal
1230965,Begliyas,बेगलियअस,normal
1615659,Bawsahar,बॉसह्र,normal
161626,Bathekapally,बठेकअपल्ली,normal
176416,Belavarthi,बलवर्ठी,normal
1843988,Beemanagari,भीमनगरी,normal
35397,Bavilary,बविलअरी,normal
451786,Benekal,बेनेकअल,normal
797084,Bdhaiya,बधैयअ,normal
828429,Batpalsa,बटपअलसअ,normal
974596,Batnagar,भटनअगर,normal
974606,Batnaur,बअतनौर,normal
975775,Battadasanapura,बट्टदअसनपुरअ,normal
975784,Battaje,बट्टजी,normal
976537,Batukunath,बटुकनअथ,normal
976636,Baturaj,बटुरअज,normal
